,MSRP,make,model,year,engine_HP,engine_cylinders,transmission_type,number_of_doors,market_category_luxury,vehicle_style,highway_MPG,city_MPG,popularity
292,39220,Nissan,350Z,2009,306.0,6.0,manual,2.0,0,Convertible,24,17,2009
293,40220,Nissan,350Z,2009,306.0,6.0,automatic,2.0,0,Convertible,23,17,2009
294,160829,Ferrari,360,2002,400.0,8.0,manual,2.0,0,Convertible,15,10,2774
295,140615,Ferrari,360,2002,400.0,8.0,manual,2.0,0,Coupe,15,10,2774
296,150694,Ferrari,360,2002,400.0,8.0,automated_manual,2.0,0,Coupe,15,10,2774
297,170829,Ferrari,360,2002,400.0,8.0,automated_manual,2.0,0,Convertible,15,10,2774
298,165986,Ferrari,360,2003,400.0,8.0,manual,2.0,0,Convertible,15,10,2774
299,154090,Ferrari,360,2003,400.0,8.0,automated_manual,2.0,0,Coupe,15,10,2774
300,143860,Ferrari,360,2003,400.0,8.0,manual,2.0,0,Coupe,15,10,2774
301,176287,Ferrari,360,2003,400.0,8.0,automated_manual,2.0,0,Convertible,15,10,2774
302,157767,Ferrari,360,2004,400.0,8.0,automated_manual,2.0,0,Coupe,15,10,2774
303,187124,Ferrari,360,2004,425.0,8.0,automated_manual,2.0,0,Coupe,15,10,2774
304,147332,Ferrari,360,2004,400.0,8.0,manual,2.0,0,Coupe,15,10,2774
305,169900,Ferrari,360,2004,400.0,8.0,manual,2.0,0,Convertible,15,10,2774
306,180408,Ferrari,360,2004,400.0,8.0,automated_manual,2.0,0,Convertible,15,10,2774
307,46790,Nissan,370Z,2015,350.0,6.0,automatic,2.0,0,Coupe,26,19,2009
308,48100,Nissan,370Z,2015,332.0,6.0,manual,2.0,0,Convertible,24,17,2009
309,29990,Nissan,370Z,2015,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
310,41820,Nissan,370Z,2015,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
311,31290,Nissan,370Z,2015,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
312,34870,Nissan,370Z,2015,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
313,33570,Nissan,370Z,2015,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
314,46570,Nissan,370Z,2015,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
315,37970,Nissan,370Z,2015,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
316,37070,Nissan,370Z,2015,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
317,49400,Nissan,370Z,2015,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
318,45270,Nissan,370Z,2015,332.0,6.0,manual,2.0,0,Convertible,24,17,2009
319,39270,Nissan,370Z,2015,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
320,45490,Nissan,370Z,2015,350.0,6.0,manual,2.0,0,Coupe,26,18,2009
321,41990,Nissan,370Z,2015,350.0,6.0,manual,2.0,0,Coupe,26,18,2009
322,38370,Nissan,370Z,2015,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
323,43290,Nissan,370Z,2015,350.0,6.0,automatic,2.0,0,Coupe,26,19,2009
324,41820,Nissan,370Z,2016,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
325,48100,Nissan,370Z,2016,332.0,6.0,manual,2.0,0,Convertible,24,17,2009
326,43290,Nissan,370Z,2016,350.0,6.0,automatic,2.0,0,Coupe,26,19,2009
327,39270,Nissan,370Z,2016,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
328,34870,Nissan,370Z,2016,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
329,41990,Nissan,370Z,2016,350.0,6.0,manual,2.0,0,Coupe,26,18,2009
330,38370,Nissan,370Z,2016,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
331,45270,Nissan,370Z,2016,332.0,6.0,manual,2.0,0,Convertible,24,17,2009
332,45490,Nissan,370Z,2016,350.0,6.0,manual,2.0,0,Coupe,26,18,2009
333,29990,Nissan,370Z,2016,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
334,46570,Nissan,370Z,2016,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
335,46790,Nissan,370Z,2016,350.0,6.0,automatic,2.0,0,Coupe,26,19,2009
336,49400,Nissan,370Z,2016,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
337,37070,Nissan,370Z,2016,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
338,31290,Nissan,370Z,2016,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
339,37970,Nissan,370Z,2016,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
340,33570,Nissan,370Z,2016,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
341,37970,Nissan,370Z,2017,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
342,38370,Nissan,370Z,2017,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
343,34870,Nissan,370Z,2017,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
344,29990,Nissan,370Z,2017,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
345,45490,Nissan,370Z,2017,350.0,6.0,manual,2.0,0,Coupe,26,18,2009
346,41990,Nissan,370Z,2017,350.0,6.0,manual,2.0,0,Coupe,26,18,2009
347,45270,Nissan,370Z,2017,332.0,6.0,manual,2.0,0,Convertible,24,17,2009
348,33570,Nissan,370Z,2017,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
349,48100,Nissan,370Z,2017,332.0,6.0,manual,2.0,0,Convertible,24,17,2009
350,39270,Nissan,370Z,2017,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
351,46570,Nissan,370Z,2017,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
352,49400,Nissan,370Z,2017,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
353,37070,Nissan,370Z,2017,332.0,6.0,manual,2.0,0,Coupe,26,18,2009
354,41820,Nissan,370Z,2017,332.0,6.0,automatic,2.0,0,Convertible,25,18,2009
355,46790,Nissan,370Z,2017,350.0,6.0,automatic,2.0,0,Coupe,26,19,2009
356,43290,Nissan,370Z,2017,350.0,6.0,automatic,2.0,0,Coupe,26,19,2009
357,31290,Nissan,370Z,2017,332.0,6.0,automatic,2.0,0,Coupe,26,19,2009
358,25045,Mazda,3,2015,184.0,4.0,manual,4.0,0,Sedan,37,25,586
359,26095,Mazda,3,2015,184.0,4.0,automatic,4.0,0,Sedan,39,28,586
360,23795,Mazda,3,2015,155.0,4.0,automatic,4.0,0,Sedan,41,30,586
361,19595,Mazda,3,2015,155.0,4.0,manual,4.0,0,Sedan,41,29,586
362,18445,Mazda,3,2015,155.0,4.0,manual,4.0,0,Sedan,41,29,586
363,23845,Mazda,3,2015,184.0,4.0,manual,4.0,0,Sedan,37,25,586
364,25395,Mazda,3,2015,184.0,4.0,automatic,4.0,0,4dr Hatchback,37,27,586
365,24895,Mazda,3,2015,184.0,4.0,automatic,4.0,0,Sedan,39,28,586
366,25545,Mazda,3,2015,184.0,4.0,manual,4.0,0,4dr Hatchback,35,26,586
367,24295,Mazda,3,2015,155.0,4.0,automatic,4.0,0,4dr Hatchback,40,30,586
368,19495,Mazda,3,2015,155.0,4.0,automatic,4.0,0,Sedan,41,30,586
369,20095,Mazda,3,2015,155.0,4.0,manual,4.0,0,4dr Hatchback,40,29,586
370,19995,Mazda,3,2015,155.0,4.0,automatic,4.0,0,4dr Hatchback,40,30,586
371,21145,Mazda,3,2015,155.0,4.0,automatic,4.0,0,4dr Hatchback,40,30,586
372,23245,Mazda,3,2015,155.0,4.0,manual,4.0,0,4dr Hatchback,40,29,586
373,16945,Mazda,3,2015,155.0,4.0,manual,4.0,0,Sedan,41,29,586
374,24345,Mazda,3,2015,184.0,4.0,manual,4.0,0,4dr Hatchback,35,26,586
375,20645,Mazda,3,2015,155.0,4.0,automatic,4.0,0,Sedan,41,30,586
376,18945,Mazda,3,2015,155.0,4.0,manual,4.0,0,4dr Hatchback,40,29,586
377,26595,Mazda,3,2015,184.0,4.0,automatic,4.0,0,4dr Hatchback,37,27,586
378,22745,Mazda,3,2015,155.0,4.0,manual,4.0,0,Sedan,41,29,586
379,17995,Mazda,3,2015,155.0,4.0,automatic,4.0,0,Sedan,41,30,586
380,22545,Mazda,3,2016,155.0,4.0,manual,4.0,0,Sedan,41,29,586
381,21095,Mazda,3,2016,155.0,4.0,automatic,4.0,0,Sedan,41,30,586
382,25495,Mazda,3,2016,184.0,4.0,automatic,4.0,0,4dr Hatchback,37,27,586
383,20745,Mazda,3,2016,155.0,4.0,manual,4.0,0,4dr Hatchback,40,29,586
384,24295,Mazda,3,2016,155.0,4.0,automatic,4.0,0,4dr Hatchback,40,30,586
385,23595,Mazda,3,2016,155.0,4.0,automatic,4.0,0,Sedan,41,30,586
386,21795,Mazda,3,2016,155.0,4.0,automatic,4.0,0,4dr Hatchback,40,30,586
387,17845,Mazda,3,2016,155.0,4.0,manual,4.0,0,Sedan,41,29,586
388,26495,Mazda,3,2016,184.0,4.0,automatic,4.0,0,4dr Hatchback,37,27,586
389,24745,Mazda,3,2016,184.0,4.0,manual,4.0,0,Sedan,37,25,586
390,18895,Mazda,3,2016,155.0,4.0,automatic,4.0,0,Sedan,41,30,586
391,19595,Mazda,3,2016,155.0,4.0,automatic,4.0,0,4dr Hatchback,40,30,586
392,23245,Mazda,3,2016,155.0,4.0,manual,4.0,0,4dr Hatchback,40,29,586
393,18545,Mazda,3,2016,155.0,4.0,manual,4.0,0,4dr Hatchback,40,29,586
394,25795,Mazda,3,2016,184.0,4.0,automatic,4.0,0,Sedan,39,28,586
395,20045,Mazda,3,2016,155.0,4.0,manual,4.0,0,Sedan,41,29,586
396,25445,Mazda,3,2016,184.0,4.0,manual,4.0,0,4dr Hatchback,35,26,586
397,24795,Mazda,3,2016,184.0,4.0,automatic,4.0,0,Sedan,39,28,586
398,21495,Mazda,3,2017,155.0,4.0,automatic,4.0,0,Sedan,37,28,586
399,17845,Mazda,3,2017,155.0,4.0,manual,4.0,0,Sedan,37,27,586
400,23145,Mazda,3,2017,184.0,4.0,manual,4.0,0,Sedan,34,25,586
401,24195,Mazda,3,2017,184.0,4.0,automatic,4.0,0,Sedan,36,27,586
402,20145,Mazda,3,2017,155.0,4.0,automatic,4.0,0,4dr Hatchback,37,28,586
403,24945,Mazda,3,2017,184.0,4.0,automatic,4.0,0,4dr Hatchback,35,26,586
404,23895,Mazda,3,2017,184.0,4.0,manual,4.0,0,4dr Hatchback,33,25,586
405,19095,Mazda,3,2017,155.0,4.0,manual,4.0,0,4dr Hatchback,37,27,586
406,23445,Mazda,3,2017,184.0,4.0,automatic,4.0,0,4dr Hatchback,35,26,586
407,18895,Mazda,3,2017,155.0,4.0,automatic,4.0,0,Sedan,37,28,586
408,22245,Mazda,3,2017,155.0,4.0,automatic,4.0,0,4dr Hatchback,37,28,586
409,22395,Mazda,3,2017,184.0,4.0,manual,4.0,0,4dr Hatchback,33,25,586
410,20445,Mazda,3,2017,155.0,4.0,manual,4.0,0,Sedan,37,27,586
411,42300,BMW,4 Series Gran Coupe,2015,240.0,4.0,automatic,4.0,1,Sedan,33,22,3916
412,40300,BMW,4 Series Gran Coupe,2015,240.0,4.0,automatic,4.0,1,Sedan,34,23,3916
413,40300,BMW,4 Series Gran Coupe,2015,240.0,4.0,automatic,4.0,1,Sedan,34,23,3916
414,42300,BMW,4 Series Gran Coupe,2015,240.0,4.0,automatic,4.0,1,Sedan,33,22,3916
415,45800,BMW,4 Series Gran Coupe,2015,300.0,6.0,automatic,4.0,1,Sedan,32,21,3916
416,47800,BMW,4 Series Gran Coupe,2015,300.0,6.0,automatic,4.0,1,Sedan,31,20,3916
417,43650,BMW,4 Series Gran Coupe,2016,240.0,4.0,automatic,4.0,1,Sedan,34,22,3916
418,49950,BMW,4 Series Gran Coupe,2016,300.0,6.0,automatic,4.0,1,Sedan,30,20,3916
419,47950,BMW,4 Series Gran Coupe,2016,300.0,6.0,automatic,4.0,1,Sedan,31,20,3916
420,41650,BMW,4 Series Gran Coupe,2016,240.0,4.0,automatic,4.0,1,Sedan,34,23,3916
421,48300,BMW,4 Series Gran Coupe,2017,320.0,6.0,automatic,4.0,1,Sedan,32,21,3916
422,50300,BMW,4 Series Gran Coupe,2017,320.0,6.0,automatic,4.0,1,Sedan,31,21,3916
423,43950,BMW,4 Series Gran Coupe,2017,248.0,4.0,automatic,4.0,1,Sedan,33,23,3916
424,41950,BMW,4 Series Gran Coupe,2017,248.0,4.0,automatic,4.0,1,Sedan,34,23,3916
425,56900,BMW,4 Series,2015,300.0,6.0,automatic,2.0,1,Convertible,29,20,3916
426,46250,BMW,4 Series,2015,300.0,6.0,automatic,2.0,1,Coupe,32,21,3916
427,50750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Convertible,33,21,3916
428,42750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Coupe,33,22,3916
429,48750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Convertible,34,23,3916
430,48250,BMW,4 Series,2015,300.0,6.0,automatic,2.0,1,Coupe,30,20,3916
431,42750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Coupe,33,22,3916
432,50750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Convertible,33,21,3916
433,40750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Coupe,35,23,3916
434,54900,BMW,4 Series,2015,300.0,6.0,automatic,2.0,1,Convertible,31,20,3916
435,48750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Convertible,34,23,3916
436,40750,BMW,4 Series,2015,240.0,4.0,automatic,2.0,1,Coupe,35,23,3916
437,52000,BMW,4 Series,2016,240.0,4.0,automatic,2.0,1,Convertible,33,21,3916
438,50000,BMW,4 Series,2016,240.0,4.0,automatic,2.0,1,Convertible,34,23,3916
439,41850,BMW,4 Series,2016,240.0,4.0,manual,2.0,1,Coupe,34,22,3916
440,50150,BMW,4 Series,2016,300.0,6.0,automatic,2.0,1,Coupe,30,20,3916
441,41850,BMW,4 Series,2016,240.0,4.0,automatic,2.0,1,Coupe,35,23,3916
442,58950,BMW,4 Series,2016,300.0,6.0,automatic,2.0,1,Convertible,29,20,3916
443,43850,BMW,4 Series,2016,240.0,4.0,automatic,2.0,1,Coupe,34,22,3916
444,48150,BMW,4 Series,2016,300.0,6.0,automatic,2.0,1,Coupe,31,20,3916
445,56950,BMW,4 Series,2016,300.0,6.0,automatic,2.0,1,Convertible,31,20,3916
446,50300,BMW,4 Series,2017,248.0,4.0,automatic,2.0,1,Convertible,34,23,3916
447,52300,BMW,4 Series,2017,248.0,4.0,automatic,2.0,1,Convertible,32,22,3916
448,50500,BMW,4 Series,2017,320.0,6.0,automatic,2.0,1,Coupe,31,21,3916
449,44150,BMW,4 Series,2017,248.0,4.0,automatic,2.0,1,Coupe,33,23,3916
450,42150,BMW,4 Series,2017,248.0,4.0,automatic,2.0,1,Coupe,34,23,3916
451,59300,BMW,4 Series,2017,320.0,6.0,automatic,2.0,1,Convertible,30,20,3916
452,57300,BMW,4 Series,2017,320.0,6.0,automatic,2.0,1,Convertible,29,21,3916
453,48500,BMW,4 Series,2017,320.0,6.0,automatic,2.0,1,Coupe,32,21,3916
454,2168,Mercedes-Benz,400-Class,1992,268.0,8.0,automatic,4.0,1,Sedan,20,15,617
455,2497,Mercedes-Benz,400-Class,1992,282.0,8.0,automatic,4.0,1,Sedan,16,12,617
456,2278,Mercedes-Benz,400-Class,1993,275.0,8.0,automatic,4.0,1,Sedan,22,16,617
457,2650,Mercedes-Benz,400-Class,1993,275.0,8.0,automatic,4.0,1,Sedan,17,13,617
458,2000,Mercedes-Benz,420-Class,1990,201.0,8.0,automatic,4.0,1,Sedan,17,14,617
459,2186,Mercedes-Benz,420-Class,1991,201.0,8.0,automatic,4.0,1,Sedan,17,14,617
460,223970,Ferrari,456M,2001,442.0,12.0,automatic,2.0,0,Coupe,14,9,2774
461,219775,Ferrari,456M,2001,442.0,12.0,manual,2.0,0,Coupe,15,9,2774
462,228625,Ferrari,456M,2002,442.0,12.0,automatic,2.0,0,Coupe,14,9,2774
463,224585,Ferrari,456M,2002,442.0,12.0,manual,2.0,0,Coupe,15,9,2774
464,228625,Ferrari,456M,2003,442.0,12.0,automatic,2.0,0,Coupe,14,9,2774
465,224585,Ferrari,456M,2003,442.0,12.0,manual,2.0,0,Coupe,15,9,2774
466,257412,Ferrari,458 Italia,2013,562.0,8.0,automated_manual,2.0,0,Convertible,17,13,2774
467,233509,Ferrari,458 Italia,2013,562.0,8.0,automated_manual,2.0,0,Coupe,17,13,2774
468,233509,Ferrari,458 Italia,2014,562.0,8.0,automated_manual,2.0,0,Coupe,17,13,2774
469,288000,Ferrari,458 Italia,2014,597.0,8.0,automated_manual,2.0,0,Coupe,17,13,2774
470,257412,Ferrari,458 Italia,2014,562.0,8.0,automated_manual,2.0,0,Convertible,17,13,2774
471,239340,Ferrari,458 Italia,2015,562.0,8.0,automated_manual,2.0,0,Coupe,17,13,2774
472,263553,Ferrari,458 Italia,2015,562.0,8.0,automated_manual,2.0,0,Convertible,17,13,2774
473,291744,Ferrari,458 Italia,2015,597.0,8.0,automated_manual,2.0,0,Coupe,17,13,2774
474,63900,Alfa Romeo,4C,2015,237.0,4.0,automated_manual,2.0,1,Convertible,34,24,113
475,68400,Alfa Romeo,4C,2015,237.0,4.0,automated_manual,2.0,1,Coupe,34,24,113
476,53900,Alfa Romeo,4C,2015,237.0,4.0,automated_manual,2.0,1,Coupe,34,24,113
477,55900,Alfa Romeo,4C,2016,237.0,4.0,automated_manual,2.0,1,Coupe,34,24,113
478,65900,Alfa Romeo,4C,2016,237.0,4.0,automated_manual,2.0,1,Convertible,34,24,113
479,41365,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,23,17,2031
480,35740,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,23,17,2031
481,37615,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
482,34695,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
483,35725,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
484,43400,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
485,32820,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,23,17,2031
486,38645,Toyota,4Runner,2014,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
487,37825,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
488,43620,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
489,36115,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
490,35950,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
491,33210,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
492,38855,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
493,41585,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
494,35085,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
495,41310,Toyota,4Runner,2015,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
496,36690,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
497,44360,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
498,39595,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
499,41850,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
500,42325,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
501,35885,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
502,38565,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
503,36915,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,21,17,2031
504,34010,Toyota,4Runner,2016,270.0,6.0,automatic,4.0,0,4dr SUV,22,17,2031
505,60700,BMW,5 Series Gran Turismo,2015,300.0,6.0,automatic,4.0,1,4dr Hatchback,28,19,3916
506,71400,BMW,5 Series Gran Turismo,2015,445.0,8.0,automatic,4.0,1,4dr Hatchback,24,16,3916
507,63000,BMW,5 Series Gran Turismo,2015,300.0,6.0,automatic,4.0,1,4dr Hatchback,26,18,3916
508,69100,BMW,5 Series Gran Turismo,2015,445.0,8.0,automatic,4.0,1,4dr Hatchback,25,16,3916
509,63200,BMW,5 Series Gran Turismo,2016,300.0,6.0,automatic,4.0,1,4dr Hatchback,26,18,3916
510,72500,BMW,5 Series Gran Turismo,2016,445.0,8.0,automatic,4.0,1,4dr Hatchback,24,16,3916
511,60900,BMW,5 Series Gran Turismo,2016,300.0,6.0,automatic,4.0,1,4dr Hatchback,28,19,3916
512,63200,BMW,5 Series Gran Turismo,2017,300.0,6.0,automatic,4.0,1,4dr Hatchback,26,18,3916
513,60900,BMW,5 Series Gran Turismo,2017,300.0,6.0,automatic,4.0,1,4dr Hatchback,27,19,3916
514,72500,BMW,5 Series Gran Turismo,2017,445.0,8.0,automatic,4.0,1,4dr Hatchback,24,15,3916
515,67200,BMW,5 Series,2015,443.0,8.0,automatic,4.0,1,Sedan,25,16,3916
516,57900,BMW,5 Series,2015,302.0,6.0,automatic,4.0,1,Sedan,29,20,3916
517,57100,BMW,5 Series,2015,255.0,6.0,automatic,4.0,1,Sedan,38,26,3916
518,52250,BMW,5 Series,2015,241.0,4.0,automatic,4.0,1,Sedan,33,22,3916
519,59400,BMW,5 Series,2015,255.0,6.0,automatic,4.0,1,Sedan,37,26,3916
520,64900,BMW,5 Series,2015,443.0,8.0,automatic,4.0,1,Sedan,25,17,3916
521,49950,BMW,5 Series,2015,241.0,4.0,automatic,4.0,1,Sedan,34,23,3916
522,55600,BMW,5 Series,2015,302.0,6.0,automatic,4.0,1,Sedan,31,20,3916
523,57350,BMW,5 Series,2016,255.0,6.0,automatic,4.0,1,Sedan,38,26,3916
524,58150,BMW,5 Series,2016,302.0,6.0,automatic,4.0,1,Sedan,29,20,3916
525,55850,BMW,5 Series,2016,302.0,6.0,automatic,4.0,1,Sedan,31,20,3916
526,52500,BMW,5 Series,2016,240.0,4.0,automatic,4.0,1,Sedan,34,22,3916
527,50200,BMW,5 Series,2016,240.0,4.0,automatic,4.0,1,Sedan,34,23,3916
528,68600,BMW,5 Series,2016,443.0,8.0,automatic,4.0,1,Sedan,25,16,3916
529,66300,BMW,5 Series,2016,443.0,8.0,automatic,4.0,1,Sedan,25,17,3916
530,59650,BMW,5 Series,2016,255.0,6.0,automatic,4.0,1,Sedan,37,26,3916
531,4155,Mercedes-Benz,500-Class,1991,322.0,8.0,automatic,2.0,1,Convertible,17,13,617
532,2427,Mercedes-Benz,500-Class,1992,322.0,8.0,automatic,4.0,1,Sedan,15,11,617
533,3245,Mercedes-Benz,500-Class,1992,322.0,8.0,automatic,4.0,1,Sedan,16,13,617
534,4701,Mercedes-Benz,500-Class,1992,322.0,8.0,automatic,2.0,1,Convertible,17,13,617
535,3176,Mercedes-Benz,500-Class,1993,315.0,8.0,automatic,2.0,1,Coupe,16,12,617
536,3613,Mercedes-Benz,500-Class,1993,315.0,8.0,automatic,4.0,1,Sedan,18,14,617
537,5140,Mercedes-Benz,500-Class,1993,315.0,8.0,automatic,2.0,1,Convertible,19,14,617
538,2692,Mercedes-Benz,500-Class,1993,315.0,8.0,automatic,4.0,1,Sedan,16,12,617
539,31800,FIAT,500e,2015,,0.0,direct_drive,2.0,0,2dr Hatchback,108,122,819
540,31800,FIAT,500e,2016,,0.0,direct_drive,2.0,0,2dr Hatchback,103,121,819
541,31800,FIAT,500e,2017,,0.0,direct_drive,2.0,0,2dr Hatchback,103,121,819
542,26595,FIAT,500,2015,160.0,4.0,manual,2.0,0,Convertible,34,28,819
543,18700,FIAT,500,2015,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
544,19700,FIAT,500,2015,135.0,4.0,manual,2.0,0,2dr Hatchback,34,28,819
545,22800,FIAT,500,2015,101.0,4.0,manual,2.0,0,Convertible,34,28,819
546,24700,FIAT,500,2015,101.0,4.0,manual,2.0,0,Convertible,34,28,819
547,22495,FIAT,500,2015,160.0,4.0,manual,2.0,0,2dr Hatchback,34,28,819
548,17495,FIAT,500,2015,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
549,20345,FIAT,500,2015,101.0,4.0,manual,2.0,0,Convertible,34,28,819
550,17700,FIAT,500,2015,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
551,20400,FIAT,500,2015,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
552,16845,FIAT,500,2015,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
553,26695,FIAT,500,2016,160.0,4.0,manual,2.0,0,Convertible,34,28,819
554,21295,FIAT,500,2016,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
555,20395,FIAT,500,2016,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
556,17745,FIAT,500,2016,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
557,22575,FIAT,500,2016,160.0,4.0,manual,2.0,0,2dr Hatchback,34,28,819
558,24495,FIAT,500,2016,101.0,4.0,manual,2.0,0,Convertible,40,31,819
559,16995,FIAT,500,2016,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
560,20395,FIAT,500,2016,101.0,4.0,manual,2.0,0,Convertible,40,31,819
561,19700,FIAT,500,2016,135.0,4.0,manual,2.0,0,2dr Hatchback,34,28,819
562,17900,FIAT,500,2016,101.0,4.0,manual,2.0,0,2dr Hatchback,40,31,819
563,21395,FIAT,500,2016,101.0,4.0,manual,2.0,0,Convertible,40,31,819
564,19995,FIAT,500,2017,160.0,4.0,manual,2.0,0,2dr Hatchback,33,28,819
565,19390,FIAT,500,2017,101.0,4.0,automatic,2.0,0,2dr Hatchback,33,27,819
566,17485,FIAT,500,2017,101.0,4.0,automatic,2.0,0,Convertible,33,27,819
567,20885,FIAT,500,2017,101.0,4.0,automatic,2.0,0,Convertible,33,27,819
568,21490,FIAT,500,2017,160.0,4.0,manual,2.0,0,Convertible,33,28,819
569,15990,FIAT,500,2017,101.0,4.0,automatic,2.0,0,2dr Hatchback,33,27,819
570,19345,FIAT,500L,2015,160.0,4.0,manual,4.0,0,Wagon,33,25,819
571,23095,FIAT,500L,2015,160.0,4.0,manual,4.0,0,Wagon,33,25,819
572,24695,FIAT,500L,2015,160.0,4.0,automatic,4.0,0,Wagon,30,22,819
573,21695,FIAT,500L,2015,160.0,4.0,manual,4.0,0,Wagon,33,25,819
574,20695,FIAT,500L,2015,160.0,4.0,manual,4.0,0,Wagon,33,25,819
575,21880,FIAT,500L,2016,160.0,4.0,manual,4.0,0,Wagon,33,25,819
576,23395,FIAT,500L,2016,160.0,4.0,manual,4.0,0,Wagon,33,25,819
577,24795,FIAT,500L,2016,160.0,4.0,automatic,4.0,0,Wagon,30,22,819
578,20795,FIAT,500L,2016,160.0,4.0,manual,4.0,0,Wagon,33,25,819
579,19495,FIAT,500L,2016,160.0,4.0,manual,4.0,0,Wagon,33,25,819
580,23695,FIAT,500L,2017,160.0,4.0,automatic,4.0,0,Wagon,30,22,819
581,20995,FIAT,500L,2017,160.0,4.0,automatic,4.0,0,Wagon,30,22,819
582,22995,FIAT,500L,2017,160.0,4.0,automatic,4.0,0,Wagon,30,22,819
